,iter,geneset,stratified,model,test accuracy,test balanced accuracy,Test_ROC
0,0,LINCS,False,Linear_SVC,0.6470588235294118,0.6594827586206897,-1
1,1,LINCS,False,Linear_SVC,0.7156862745098039,0.7080357142857143,-1
2,2,LINCS,False,Linear_SVC,0.6470588235294118,0.6449420231907237,-1
3,3,LINCS,False,Linear_SVC,0.6274509803921569,0.63003663003663,-1
4,4,LINCS,False,Linear_SVC,0.6470588235294118,0.656937225109956,-1
5,5,LINCS,False,Linear_SVC,0.7254901960784313,0.7559523809523809,-1
6,6,LINCS,False,Linear_SVC,0.7058823529411765,0.7343035343035342,-1
7,7,LINCS,False,Linear_SVC,0.7156862745098039,0.7234848484848485,-1
8,8,LINCS,False,Linear_SVC,0.6470588235294118,0.6263736263736264,-1
9,9,LINCS,False,Linear_SVC,0.696078431372549,0.7233870967741935,-1
10,10,LINCS,False,Linear_SVC,0.7058823529411765,0.7168399168399169,-1
11,11,LINCS,False,Linear_SVC,0.7254901960784313,0.7425029988004798,-1
12,12,LINCS,False,Linear_SVC,0.6764705882352942,0.6780427631578947,-1
13,13,LINCS,False,Linear_SVC,0.7450980392156863,0.7429028388644542,-1
14,14,LINCS,False,Linear_SVC,0.7352941176470589,0.7278726708074534,-1
15,15,LINCS,False,Linear_SVC,0.5882352941176471,0.5637526652452025,-1
16,16,LINCS,False,Linear_SVC,0.6862745098039216,0.7125822368421053,-1
17,17,LINCS,False,Linear_SVC,0.6666666666666666,0.6725806451612903,-1
18,18,LINCS,False,Linear_SVC,0.7058823529411765,0.7270161290322581,-1
19,19,LINCS,False,Linear_SVC,0.7254901960784313,0.7286490683229814,-1
20,20,LINCS,False,Linear_SVC,0.7156862745098039,0.7011904761904761,-1
21,21,LINCS,False,Linear_SVC,0.6862745098039216,0.694047619047619,-1
22,22,LINCS,False,Linear_SVC,0.6666666666666666,0.6903820816864294,-1
23,23,LINCS,False,Linear_SVC,0.7254901960784313,0.7436868686868687,-1
24,24,LINCS,False,Linear_SVC,0.6470588235294118,0.6386847195357834,-1
25,25,LINCS,False,Linear_SVC,0.7156862745098039,0.739516129032258,-1
26,26,LINCS,False,Linear_SVC,0.6862745098039216,0.7201272149023171,-1
27,27,LINCS,False,Linear_SVC,0.7352941176470589,0.7462993421052632,-1
28,28,LINCS,False,Linear_SVC,0.696078431372549,0.6962948364209697,-1
29,29,LINCS,False,Linear_SVC,0.6666666666666666,0.6893242702918833,-1
30,30,LINCS,False,Linear_SVC,0.6666666666666666,0.6918918918918919,-1
31,31,LINCS,False,Linear_SVC,0.6764705882352942,0.7054054054054054,-1
32,32,LINCS,False,Linear_SVC,0.6764705882352942,0.653014553014553,-1
33,33,LINCS,False,Linear_SVC,0.6470588235294118,0.6381553015372488,-1
34,34,LINCS,False,Linear_SVC,0.6568627450980392,0.6726190476190477,-1
35,35,LINCS,False,Linear_SVC,0.6666666666666666,0.6834844304296412,-1
36,36,LINCS,False,Linear_SVC,0.6862745098039216,0.6817273090763695,-1
37,37,LINCS,False,Linear_SVC,0.7254901960784313,0.7309523809523809,-1
38,38,LINCS,False,Linear_SVC,0.7352941176470589,0.7302631578947368,-1
39,39,LINCS,False,Linear_SVC,0.6372549019607843,0.6344043887147335,-1
40,40,LINCS,False,Linear_SVC,0.7941176470588235,0.7951612903225806,-1
41,41,LINCS,False,Linear_SVC,0.7156862745098039,0.7306451612903226,-1
42,42,LINCS,False,Linear_SVC,0.5882352941176471,0.5991935483870967,-1
43,43,LINCS,False,Linear_SVC,0.6764705882352942,0.66953218712515,-1
44,44,LINCS,False,Linear_SVC,0.7058823529411765,0.7430555555555556,-1
45,45,LINCS,False,Linear_SVC,0.696078431372549,0.7017374517374517,-1
46,46,LINCS,False,Linear_SVC,0.7058823529411765,0.7025462962962963,-1
47,47,LINCS,False,Linear_SVC,0.6372549019607843,0.6179467084639498,-1
48,48,LINCS,False,Linear_SVC,0.6568627450980392,0.6556451612903226,-1
49,49,LINCS,False,Linear_SVC,0.7254901960784313,0.7309523809523809,-1
50,50,LINCS,False,Linear_SVC,0.7352941176470589,0.7302631578947368,-1
51,51,LINCS,False,Linear_SVC,0.5686274509803921,0.609375,-1
52,52,LINCS,False,Linear_SVC,0.7156862745098039,0.7307692307692307,-1
53,53,LINCS,False,Linear_SVC,0.6470588235294118,0.6289484206317473,-1
54,54,LINCS,False,Linear_SVC,0.6470588235294118,0.6470588235294118,-1
55,55,LINCS,False,Linear_SVC,0.6764705882352942,0.666023166023166,-1
56,56,LINCS,False,Linear_SVC,0.5784313725490197,0.5644490644490645,-1
57,57,LINCS,False,Linear_SVC,0.7156862745098039,0.7223110755697721,-1
58,58,LINCS,False,Linear_SVC,0.6568627450980392,0.6323529411764706,-1
59,59,LINCS,False,Linear_SVC,0.7156862745098039,0.7536382536382537,-1
60,60,LINCS,False,Linear_SVC,0.6666666666666666,0.6645644461962948,-1
61,61,LINCS,False,Linear_SVC,0.7352941176470589,0.7434006211180124,-1
62,62,LINCS,False,Linear_SVC,0.696078431372549,0.7208955223880598,-1
63,63,LINCS,False,Linear_SVC,0.6568627450980392,0.6516457680250785,-1
64,64,LINCS,False,Linear_SVC,0.696078431372549,0.7012096774193548,-1
65,65,LINCS,False,Linear_SVC,0.7156862745098039,0.719550650374458,-1
66,66,LINCS,False,Linear_SVC,0.6176470588235294,0.6017543859649123,-1
67,67,LINCS,False,Linear_SVC,0.6568627450980392,0.6587301587301587,-1
68,68,LINCS,False,Linear_SVC,0.7156862745098039,0.7092927631578947,-1
69,69,LINCS,False,Linear_SVC,0.6372549019607843,0.6567373050779688,-1
70,70,LINCS,False,Linear_SVC,0.7156862745098039,0.7423030787684926,-1
71,71,LINCS,False,Linear_SVC,0.6764705882352942,0.672360248447205,-1
72,72,LINCS,False,Linear_SVC,0.6764705882352942,0.6805555555555556,-1
73,73,LINCS,False,Linear_SVC,0.7156862745098039,0.7119565217391304,-1
74,74,LINCS,False,Linear_SVC,0.6862745098039216,0.6838235294117647,-1
75,75,LINCS,False,Linear_SVC,0.6568627450980392,0.6539351851851851,-1
76,76,LINCS,False,Linear_SVC,0.7352941176470589,0.7554197871501773,-1
77,77,LINCS,False,Linear_SVC,0.5882352941176471,0.5841545132045723,-1
78,78,LINCS,False,Linear_SVC,0.7254901960784313,0.7563131313131313,-1
79,79,LINCS,False,Linear_SVC,0.7352941176470589,0.7428571428571429,-1
80,80,LINCS,False,Linear_SVC,0.6666666666666666,0.6502923976608187,-1
81,81,LINCS,False,Linear_SVC,0.6666666666666666,0.6630952380952382,-1
82,82,LINCS,False,Linear_SVC,0.6568627450980392,0.6501066098081023,-1
83,83,LINCS,False,Linear_SVC,0.7647058823529411,0.7866161616161617,-1
84,84,LINCS,False,Linear_SVC,0.6470588235294118,0.6428571428571428,-1
85,85,LINCS,False,Linear_SVC,0.6862745098039216,0.7052631578947368,-1
86,86,LINCS,False,Linear_SVC,0.6862745098039216,0.6690476190476191,-1
87,87,LINCS,False,Linear_SVC,0.6666666666666666,0.6764346764346765,-1
88,88,LINCS,False,Linear_SVC,0.6568627450980392,0.6524177949709864,-1
89,89,LINCS,False,Linear_SVC,0.6862745098039216,0.679317697228145,-1
90,90,LINCS,False,Linear_SVC,0.6372549019607843,0.6526251526251526,-1
91,91,LINCS,False,Linear_SVC,0.696078431372549,0.6773748521876232,-1
92,92,LINCS,False,Linear_SVC,0.7156862745098039,0.7154761904761905,-1
